Tree_label	Lep_family	Lep_accepted_name	PD	Num.families	mpd.obs	mpd.rand.mean	mpd.rand.sd	mpd.obs.rank	mpd.obs.z	mpd.obs.p	mntd.obs	mntd.rand.mean	mntd.rand.sd	mntd.obs.rank	mntd.obs.z	mntd.obs.p	PD.3sources	Num.families.3sources	mpd.obs.3sources	mpd.rand.mean.3sources	mpd.rand.sd.3sources	mpd.obs.rank.3sources	mpd.obs.z.3sources	mpd.obs.p.3sources	mntd.obs.3sources	mntd.rand.mean.3sources	mntd.rand.sd.3sources	mntd.obs.rank.3sources	mntd.obs.z.3sources	mntd.obs.p.3sources
BN000674_MY2016HES6_Hesperiidae_Hesperiinae_X_Psolos_fuligo_fuligo	Hesperiidae	Psolos fuligo	423.260052	2	196.41887	272.4065626	90.1211197	3	-0.843172974	0.03	196.41887	265.1301681	71.19931965	3	-0.965055542	0.03	325.050952	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN000679_536_Hesperiidae_Hesperiinae_Astictopterini_Pteroteinon_laufella	Hesperiidae	Pteroteinon laufella	460.808805	2	271.516683	279.7581192	104.5014872	63	-0.078864296	0.63	271.516683	266.8916077	82.20716362	71	0.056261219	0.71	325.050282	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR7174499_X_Hesperiidae_Pyrginae_Pyrgini_Burnsius_albescens	Hesperiidae	Pyrgus albescens	325.050645	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050645	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
RE07G218_X_Hesperiidae_Pyrginae_Pyrgini_Pyrgus_carthami_X_ME	Hesperiidae	Pyrgus carthami	567.364265	3	244.0322087	264.9446135	71.63069789	40	-0.291947523	0.4	240.5952397	250.5018531	36.91069231	38	-0.268394137	0.38	443.629945	2	237.158353	275.0862078	97.4632532	20	-0.389150306	0.2	237.158353	289.7748912	115.9067371	15	-0.453955823	0.15
SRR7174492_X_Hesperiidae_Pyrginae_Pyrgini_Pyrgus_malvae	Hesperiidae	Pyrgus malvae	325.050892	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050892	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR7174487_X_Hesperiidae_Pyrginae_Pyrgini_Pyrgus_scriptura	Hesperiidae	Pyrgus scriptura	325.050645	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050645	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN000701_Rvcoll06A104_Hesperiidae_Coeliadinae_X_Pyrrhiades_lucagus	Hesperiidae	Pyrrhiades lucagus	325.050687	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN003670_LEP61253_Hesperiidae_Hesperiinae_Hesperiini_Pyrrhocalles_antiqua	Hesperiidae	Pyrrhocalles antiqua	325.050282	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN000702_LEP48135_Hesperiidae_Coeliadinae_X_Pyrrhochalcia_iphis	Hesperiidae	Pyrrhochalcia iphis	1039.54435	7	247.3805317	273.1201397	51.89291098	26	-0.496013954	0.26	233.1307723	233.5140622	31.43520556	61	-0.012193015	0.61	325.050282	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR9330660_X_Hesperiidae_Pyrrhopyginae_Pyrrhopygini_Pyrrhopyge_crida	Hesperiidae	Pyrrhopyge crida	325.050687	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN004819_EBMGCLHESP0070_Hesperiidae_Pyrrhopyginae_Pyrrhopygini_Pyrrhopyge_phidias	Hesperiidae	Pyrrhopyge phidias	560.00786	3	235.6908453	268.4529947	70.21955027	14	-0.466567348	0.14	234.2236693	261.6078161	65.06593322	21	-0.420867655	0.21	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN000706_64_Hesperiidae_Hesperiinae_Hesperiini_Pyrrhopygopsis_socrates	Hesperiidae	Pyrrhopygopsis socrates	325.050282	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050282	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN000707_511_Hesperiidae_Pyrginae_Achlyodini_Pythonides_jovianus	Hesperiidae	Pythonides jovianus	325.0506	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN000708_510_Hesperiidae_Pyrginae_Achlyodini_Quadrus_cerialis	Hesperiidae	Quadrus cerialis	457.44506	2	264.78875	269.5129515	100.9468614	67	-0.046798894	0.67	264.78875	280.2672546	103.9268035	61	-0.148936598	0.61	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN000711_MY2016HES76_Hesperiidae_Hesperiinae_Erionotini_Quedara_monteithi_monteithi	Hesperiidae	Quedara monteithi	325.050282	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050282	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN000712_LEP41790_Hesperiidae_Hesperiinae_Hesperiini_Quinta_cannae	Hesperiidae	Quinta cannae	363.289652	2	76.4774	266.979567	83.71345276	1	-2.275645798	0.01	76.4774	263.9791792	82.8728737	1	-2.262522957	0.01	325.050952	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN005085_05SRNP04652_Hesperiidae_Hesperiinae_Hesperiini_Rhinthon_cubana	Hesperiidae	Rhinthon cubana	363.289652	2	76.4774	266.979567	83.71345276	1	-2.275645798	0.01	76.4774	263.9791792	82.8728737	1	-2.262522957	0.01	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN000717_310_Hesperiidae_Hesperiinae_Taractrocerini_Sabera_caesina	Hesperiidae	Sabera caesina	325.050282	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050282	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN000719_MY2016HES57_Hesperiidae_Hesperiinae_Erionotini_Salanoemia_sala	Hesperiidae	Salanoemia sala	325.050282	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050282	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN000725_MY2016HES23_Hesperiidae_Tagiadinae_Celaenorrhinini_Sarangesa_dasahara_dasahara	Hesperiidae	Sarangesa dasahara	568.658872	3	244.89528	268.5362668	76.88261458	43	-0.307494573	0.43	242.3217533	247.6065879	44.89944191	51	-0.117703793	0.51	325.049922	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR7174376_X_Hesperiidae_Eudaminae_Phocidini_Salantoia_eriopis	Hesperiidae	Sarmientoia eriopis	325.050687	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN000735_CN16P041_Hesperiidae_Tagiadinae_Tagiadini_Satarupa_gopala	Hesperiidae	Satarupa gopala	325.049924	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR9330383_X_Hesperiidae_Tagiadinae_Tagiadini_Satarupa_nymphalis	Hesperiidae	Satarupa nymphalis	325.049924	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.049924	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN000743_Rvcoll11K853_Hesperiidae_Hesperiinae_Astictopterini_Semalea_pulvina	Hesperiidae	Semalea pulvina	325.050972	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050972	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN000744_MY2016HES73_Hesperiidae_Tagiadinae_Tagiadini_Seseria_dohertyi_salex	Hesperiidae	Seseria dohertyi	325.050763	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN000746_304_Hesperiidae_Trapezitinae_X_Signeta_flammeata	Hesperiidae	Signeta flammeata	325.050732	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050732	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN000506_RVcoll07W266_Hesperiidae_Pyrginae_Carcharodini_Sloperia_proto	Hesperiidae	Sloperia proto	325.050552	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050552	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN003709_LEP61292_Hesperiidae_Pyrginae_Carcharodini_Sophista_latifasciata	Hesperiidae	Sophista latifasciata	460.963498	2	271.825498	270.5577496	86.27506917	95	0.014694261	0.95	271.825498	278.6575687	105.8106955	92	-0.06456881	0.92	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR7174548_X_Hesperiidae_Eudaminae_Eudamini_Spathilepia_clonius	Hesperiidae	Spathilepia clonius	325.050502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ME12C812_X_Hesperiidae_Pyrginae_Carcharodini_Ernsta_colotes_X_ME	Hesperiidae	Spialia colotes	325.050645	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR7174534_X_Hesperiidae_Pyrginae_Carcharodini_Spialia_orbifer	Hesperiidae	Spialia orbifer	325.050892	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050892	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN003435_LEP59344_Hesperiidae_Pyrginae_Achlyodini_Spioniades_artemides	Hesperiidae	Spioniades artemides	325.050502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN003651_746402_Hesperiidae_Hesperiinae_Megathymini_Stallingsia_maculosus	Hesperiidae	Stallingsia maculosus	325.050132	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN000768_82_Hesperiidae_Pyrginae_Carcharodini_Staphylus_ceos	Hesperiidae	Staphylus ceos	325.050352	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR7174537_X_Hesperiidae_Pyrginae_Carcharodini_Staphylus_hayhurstii	Hesperiidae	Staphylus hayhurstii	325.050352	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050352	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN000770_94_Hesperiidae_Hesperiinae_Hesperiini_Stinga_morrisoni	Hesperiidae	Stinga morrisoni	325.050732	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN000771_DL16V135_Hesperiidae_Hesperiinae_Erionotini_Suada_swerga	Hesperiidae	Suada swerga	325.050732	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN000772_LEP37037_Hesperiidae_Hesperiinae_Erionotini_Suastus_gremius_gremius	Hesperiidae	Suastus gremius	325.050282	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050282	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN000778_380_Hesperiidae_Hesperiinae_Taractrocerini_Suniana_sunias	Hesperiidae	Suniana sunias	325.050732	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050732	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN005421_LEP53788_Hesperiidae_Hesperiinae_Hesperiini_Synale_cynaxa	Hesperiidae	Synale cynaxa	325.050282	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN000780_634_Hesperiidae_Hesperiinae_Hesperiini_Synapte_silius	Hesperiidae	Synapte silius	325.050282	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN000781_LEP40102_Hesperiidae_Pyrginae_Pyrgini_Systasea_zampa	Hesperiidae	Systasea zampa	325.050645	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050645	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ME11B067_X_Hesperiidae_Tagiadinae_Tagiadini_Tagiades_flesus_X_ME	Hesperiidae	Tagiades flesus	644.215374	4	231.6466825	271.4052617	66.18921874	9	-0.600680593	0.09	199.1561078	242.5416581	34.23742984	5	-1.267196473	0.05	460.809155	2	271.517033	263.7068994	70.27357597	84	0.111138981	0.84	271.517033	285.6767608	110.1083897	66	-0.128598083	0.66
BN000787_LEP28936_Hesperiidae_Tagiadinae_Tagiadini_Tagiades_gana	Hesperiidae	Tagiades gana	325.050632	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050632	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN000789_MY2016HES28_Hesperiidae_Tagiadinae_Tagiadini_Tagiades_japetus_atticus	Hesperiidae	Tagiades japetus	460.809312	2	271.51719	258.6811912	74.89682458	84	0.171382416	0.84	271.51719	260.428929	73.96244291	76	0.149917452	0.76	460.809312	2	271.51719	261.9114693	59.09682807	81	0.162542069	0.81	271.51719	269.790922	91.30879287	77	0.018905825	0.77
SRR7174440_X_Hesperiidae_Tagiadinae_Tagiadini_Tagiades_litigiosa	Hesperiidae	Tagiades litigiosa	580.581495	3	260.859582	277.1194084	81.49635622	61	-0.199515993	0.61	250.2020577	251.6806586	39.87948955	51	-0.037076727	0.51	444.822932	2	239.54455	249.8658315	20.94936416	30	-0.492677557	0.3	239.54455	269.0321439	91.88767977	22	-0.320909114	0.22
BN000795_513_Hesperiidae_Hesperiinae_Hesperiini_Talides_sinois	Hesperiidae	Talides sinois	325.050962	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN000796_MY2016HES77_Hesperiidae_Tagiadinae_Tagiadini_Tapena_thwaitesi_bornea	Hesperiidae	Tapena thwaitesi	325.050502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN000797_DL10Z137_Hesperiidae_Hesperiinae_Taractrocerini_Taractrocera_luzonensis	Hesperiidae	Taractrocera luzonensis	325.050732	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR7174517_X_Hesperiidae_Hesperiinae_Taractrocerini_Taractrocera_maevius	Hesperiidae	Taractrocera maevius	325.050732	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050732	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN003428_LEP59337_Hesperiidae_Eudaminae_Entheini_Tarsoctenus_corytus	Hesperiidae	Tarsoctenus corytus	325.050522	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN000800_509_Hesperiidae_Eudaminae_Eudamini_Telemiades_amphion	Hesperiidae	Telemiades amphion	448.785072	2	247.46912	269.2826755	92.24366132	46	-0.236477555	0.46	247.46912	275.5075237	97.03439065	45	-0.288953262	0.45	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN000803_LEP37050_Hesperiidae_Hesperiinae_Taractrocerini_Telicota_augias_augias	Hesperiidae	Telicota augias	399.739132	2	149.3768	274.5118183	97.99579872	1	-1.276942685	0.01	149.3768	284.1284361	110.8808307	1	-1.215283429	0.01	399.739132	2	149.3768	277.3443921	97.2212803	1	-1.316250842	0.01	149.3768	282.8906624	112.0993226	2	-1.19103184	0.02
BN000810_Rvcoll11K217_Hesperiidae_Hesperiinae_Astictopterini_Teniorhinus_harona	Hesperiidae	Teniorhinus harona	325.050502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN006124_KA18075ABRI_Hesperiidae_Hesperiinae_Astictopterini_Teniorhinus_watsoni	Hesperiidae	Teniorhinus watsoni	325.050502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN000813_483_Hesperiidae_Pyrginae_Erynnini_Theagenes_dichrous	Hesperiidae	Theagenes dichrous	325.050552	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN000817_503_Hesperiidae_Hesperiinae_Hesperiini_Thespieus_macareus	Hesperiidae	Thespieus macareus	325.050802	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN000820_LEP36684_Hesperiidae_Hesperiinae_Aeromachini_Praethoressa_varia	Hesperiidae	Thoressa varia	325.050732	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050732	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR7174390_X_Hesperiidae_Eudaminae_Eudamini_Cecropterus_bathyllus	Hesperiidae	Thorybes bathyllus	325.050502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR7174394_X_Hesperiidae_Eudaminae_Eudamini_Cecropterus_confusis	Hesperiidae	Thorybes confusis	325.050502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN000825_452_Hesperiidae_Hesperiinae_Hesperiini_Thracides_phidon	Hesperiidae	Thracides phidon	383.311462	2	116.52108	261.8398932	72.03633083	1	-2.017298932	0.01	116.52108	275.9615032	97.33225514	1	-1.638104685	0.01	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
RE04C201_X_Hesperiidae_Hesperiinae_Hesperiini_Thymelicus_lineola_X_ME	Hesperiidae	Thymelicus lineola	418.872232	2	187.64298	261.824786	82.92062405	3	-0.894612249	0.03	187.64298	287.314349	117.0961813	2	-0.85119231	0.02	325.050732	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR1325130_X_Hesperiidae_Hesperiinae_Hesperiini_Thymelicus_sylvestris	Hesperiidae	Thymelicus sylvestris	325.050732	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050732	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR9330370_X_Hesperiidae_Trapezitinae_X_Toxidia_parvulus	Hesperiidae	Toxidia parvulus	325.050732	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050732	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN000840_111_Hesperiidae_Trapezitinae_X_Toxidia_peron	Hesperiidae	Toxidia peron	601.023242	4	206.5917833	264.7126294	62.20649537	3	-0.934321178	0.03	161.37189	248.7914491	39.31315033	2	-2.22367219	0.02	533.472942	3	215.34888	273.5164469	74.4099683	2	-0.7817174	0.02	201.4959267	260.4948112	44.21723339	2	-1.334296156	0.02
RE02A019_X_Hesperiidae_Trapezitinae_X_Trapezites_petalia_X_ME	Hesperiidae	Trapezites petalia	325.050132	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050132	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN000850_89_Hesperiidae_Trapezitinae_X_Trapezites_symmomus	Hesperiidae	Trapezites symmomus	325.050132	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050132	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN000852_352_Hesperiidae_Tagiadinae_Celaenorrhinini_Triskelionia_tricerata	Hesperiidae	Triskelionia tricerata	325.050502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN003732_LEP61315_Hesperiidae_Hesperiinae_Astictopterini_Tsitana_tsita	Hesperiidae	Tsitana tsita	325.050732	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050732	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN000854_LEP31676_Hesperiidae_Hesperiinae_Erionotini_Udaspes_folus	Hesperiidae	Udaspes folus	508.498162	3	212.8040267	273.9538086	74.82086481	3	-0.81728248	0.03	154.09078	248.9844565	42.67790113	2	-2.223485082	0.02	460.809402	2	271.51728	297.3300999	126.5972119	74	-0.203897223	0.74	271.51728	284.6077215	110.9029241	78	-0.118035134	0.78
BN000856_412_Hesperiidae_Eudaminae_Entheini_Udranomia_kikkawai	Hesperiidae	Udranomia kikkawai	325.050651	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN005068_05SRNP24711_Hesperiidae_Eudaminae_Entheini_Udranomia_orcinus	Hesperiidae	Udranomia orcinus	325.050395	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN000857_MY2016HES27_Hesperiidae_Hesperiinae_Erionotini_Unkana_ambasa_batara	Hesperiidae	Unkana ambasa	460.809112	2	271.51699	277.1887727	105.1324023	77	-0.05394895	0.77	271.51699	277.8470486	106.515782	75.5	-0.059428364	0.755	460.809112	2	271.51699	274.9665361	98.06501928	72	-0.035176112	0.72	271.51699	274.7223315	98.78524686	75	-0.032447573	0.75
SRR7174579_X_Hesperiidae_Eudaminae_Eudamini_Cecropterus_dorantes	Hesperiidae	Urbanus dorantes	325.050502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR7174574_X_Hesperiidae_Eudaminae_Eudamini_Cecropterus_doryssus	Hesperiidae	Urbanus doryssus	325.050502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR7174353_X_Hesperiidae_Eudaminae_Eudamini_Urbanus_esmeraldus	Hesperiidae	Urbanus esmeraldus	448.784822	2	247.46887	264.9686102	92.90517123	47	-0.188361315	0.47	247.46887	259.8635276	73.60211706	43	-0.168400829	0.43	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR7174580_X_Hesperiidae_Eudaminae_Eudamini_Spicauda_procne	Hesperiidae	Urbanus procne	325.050732	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050732	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN007171_LEP53702_Hesperiidae_Eudaminae_Eudamini_Urbanus_proteus	Hesperiidae	Urbanus proteus	460.809112	2	271.51699	274.1374083	97.13666241	82	-0.026976615	0.82	271.51699	268.2351586	90.52087525	78	0.036254968	0.78	460.809112	2	271.51699	267.4050949	82.58992855	80	0.049786882	0.8	271.51699	257.6044504	62.52520783	70	0.22251089	0.7
BN005130_05SRNP35622_Hesperiidae_Eudaminae_Eudamini_Venada_nevada	Hesperiidae	Venada nevada	325.050763	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050763	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN005084_05SRNP04269_Hesperiidae_Hesperiinae_Hesperiini_Vertica_verticalis	Hesperiidae	Vertica verticalis	325.050282	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
RE07G002_X_Hesperiidae_Hesperiinae_Hesperiini_Vettius_lafrenaye_X_ME	Hesperiidae	Vettius lafrenaye	325.050732	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN000884_LEP26148_Hesperiidae_Hesperiinae_Hesperiini_Wallengrenia_otho_otho	Hesperiidae	Wallengrenia otho	325.050732	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050732	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN000885_LEP53072_Hesperiidae_Hesperiinae_Hesperiini_Wallengrenia_premnas	Hesperiidae	Wallengrenia premnas	325.050732	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050732	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN000888_BNSZS00531_Hesperiidae_Hesperiinae_Astictopterini_Xanthodisca_vibius	Hesperiidae	Xanthodisca vibius	325.050972	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050972	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN000890_432_Hesperiidae_Hesperiinae_Hesperiini_Xeniades_orchamus	Hesperiidae	Xeniades orchamus	431.785122	2	213.46856	255.3718608	75.49568753	16	-0.55504231	0.16	213.46856	269.6802696	100.1798471	8	-0.56110796	0.08	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN000891_LEP30291_Hesperiidae_Pyrginae_Pyrgini_Xenophanes_tryxus	Hesperiidae	Xenophanes tryxus	325.050645	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050645	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN000892_520_Hesperiidae_Pyrrhopyginae_Pyrrhopygini_Yanguna_cosyra	Hesperiidae	Yanguna cosyra	325.050687	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050687	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN000897_MY2016HES17_Hesperiidae_Hesperiinae_Erionotini_Zela_zeus_optimus	Hesperiidae	Zela zeus	325.050282	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
